x,y
364054,280959
364054,325111
364054,363760
364054,363761
364054,363762
169258,169259
169258,179243
169258,215095
169258,318927
169258,318928
169258,318929
169258,318930
169258,318931
169258,318933
169258,332785
169258,332787
169258,332788
169258,332789
169258,337357
152202,19584
152202,46185
152202,53209
152202,123127
152202,128043
152202,151483
152202,152200
152202,152201
152202,152203
152202,153562
152202,154821
32534,38868
32534,42671
32534,43377
32534,45479
32534,69054
32534,82316
32534,84657
32534,114575
32534,114816
32534,119707
32534,137772
32534,148255
32534,179483
32534,181479
32534,193978
32534,199804
32534,238123
32534,252413
32534,256807
32534,269413
32534,279245
32534,283362
32534,287845
32534,298337
32534,305408
32534,308275
32534,319357
32534,319822
32534,319824
32534,319826
32534,319829
32534,319831
32534,319832
32534,320842
32534,321670
32534,324478
32534,325271
32534,333294
32534,334605
32534,334607
32534,346257
32534,353858
32534,360070
32534,360071
32534,361634
32534,361635
32534,361636
32534,361637
32534,361638
32534,361639
32534,361640
32534,361642
32534,361643
32534,361645
32534,361646
32534,361647
32534,361648
32534,361649
32534,361650
32534,361654
32534,361655
32534,361656
32534,361657
32534,361658
32534,361659
32534,361660
32534,361661
32534,361664
32534,361666
32534,369092
268238,97569
268238,134547
268238,162017
268238,169383
268238,194892
268238,241398
268238,265267
268238,265957
268238,265958
268238,265960
268238,270037
268238,270038
268238,301490
268238,321577
268238,327540
268238,335913
268238,335914
85901,16298
85901,28754
85901,44428
85901,44429
85901,44430
85901,61684
85901,63073
85901,63723
85901,85896
85901,85897
85901,85899
85901,85900
85901,85902
85901,85903
85901,96575
85901,97079
85901,97080
319124,20925
319124,131520
319124,140881
319124,161465
319124,318504
319124,318505
319124,318658
319124,318870
319124,318871
319124,318872
319124,318874
319124,319122
319124,319123
319124,319125
319124,319126
319124,319127
319124,319129
319124,319294
319124,319297
319124,323793
319124,323794
225051,49816
225051,64097
225051,69172
225051,77854
225051,78467
225051,81455
225051,128706
225051,132204
225051,168187
225051,175051
225051,181513
225051,227186
225051,228178
225051,231487
225051,240220
225051,257685
225051,265427
225051,275336
225051,276373
225051,288505
225051,301098
225051,314592
225051,321631
225051,325341
225051,331022
225051,356060
225051,362433
225051,362434
225051,364477
225051,364478
225051,372200
204761,103845
204761,103846
204761,119693
204761,122382
204761,127819
204761,175008
204761,204753
204761,204755
204761,204756
204761,204757
204761,204759
204761,204760
204761,206714
204761,206715
204761,211091
204761,211093
204761,215053
204761,215055
204761,215057
204761,215059
204761,215060
310201,155638
310201,318566
310201,318567
310201,318568
310201,318569
310201,318571
310201,319056
310201,319057
310201,319058
310201,319060
310201,319061
310201,319062
310201,319063
310201,319065
310201,319066
310201,319067
310201,319170
310201,319171
310201,329097
310201,329098
310201,329100
310201,349074
310201,349076
97423,1442
97423,28290
97423,29515
97423,35249
97423,36799
97423,37174
97423,38868
97423,41990
97423,42857
97423,44544
97423,44646
97423,45479
97423,46911
97423,57571
97423,68391
97423,97422
97423,97424
319826,25670
319826,38868
319826,42671
319826,43377
319826,45479
319826,69054
319826,82316
319826,84657
319826,114575
319826,114816
319826,119707
319826,137772
319826,148255
319826,179483
319826,181479
319826,193978
319826,199804
319826,238123
319826,243335
319826,252413
319826,256664
319826,256807
319826,269413
319826,279245
319826,283362
319826,287845
319826,298337
319826,305408
319826,308275
319826,319357
319826,319822
319826,319823
319826,319824
319826,319825
319826,319827
319826,319829
319826,319830
319826,319831
319826,319832
319826,319833
319826,319835
319826,320840
319826,320842
319826,320843
319826,321670
319826,324478
319826,325271
319826,333294
319826,334605
319826,334607
319826,346257
319826,353858
319826,360070
319826,360071
319826,361634
319826,361635
319826,361636
319826,361637
319826,361638
319826,361639
319826,361640
319826,361642
319826,361643
319826,361645
319826,361646
319826,361647
319826,361648
319826,361649
319826,361650
319826,361654
319826,361655
319826,361656
319826,361657
319826,361658
319826,361659
319826,361660
319826,361661
319826,361664
319826,361666
319826,369092
130860,18285
130860,51518
130860,63460
130860,84521
130860,101816
130860,109015
130860,130348
130860,134547
130860,137888
130860,143086
130860,143511
130860,151124
130860,156801
130860,188149
130860,194892
130860,217579
130860,257945
130860,261254
130860,268236
130860,270037
130860,282859
130860,284646
130860,291955
130860,292522
130860,321616
130860,326939
130860,341019
130860,362437
130860,362438
130860,362439
130860,364439
130860,373101
130860,373103
130860,373104
130860,375422
130860,375423
130860,375424
130860,375425
187600,55456
187600,67743
187600,67745
187600,149318
187600,186820
187600,187594
187600,187595
187600,187596
187600,187598
187600,187601
187600,187602
187600,187603
187600,188016
187600,188018
187600,188019
187600,188023
375424,18285
375424,51518
375424,63460
375424,84521
375424,101816
375424,109015
375424,130348
375424,134547
375424,137888
375424,143086
375424,143511
375424,151124
375424,156801
375424,188149
375424,194892
375424,217579
375424,257945
375424,261254
375424,268236
375424,270037
375424,282859
375424,284646
375424,291955
375424,292522
375424,321616
375424,326939
375424,341019
375424,362437
375424,362438
375424,362439
375424,364439
375424,373101
375424,373103
375424,373104
375424,375422
375424,375423
375424,375425
82771,62371
82771,84018
82771,204744
82771,256881
82771,257235
82771,257236
82771,257237
82771,257238
82771,257239
82771,261801
82771,261802
82771,261803
82771,261804
82771,261806
82771,261807
82771,261808
82771,261809
82771,283443
62371,84018
62371,161335
62371,204744
62371,256881
62371,257235
62371,257236
62371,257237
62371,257238
62371,257239
62371,261801
62371,261802
62371,261803
62371,261804
62371,261806
62371,261807
62371,261808
62371,261809
62371,283443
121241,6925
121241,31014
121241,41500
121241,58731
121241,89380
121241,100585
121241,100587
121241,100588
121241,111451
121241,111452
121241,111453
121241,111454
121241,111456
121241,111457
121241,111458
121241,115178
121241,121242
121241,121243
121241,121244
359804,34074
359804,92793
359804,326844
359804,359180
359804,359182
359804,359183
359804,359328
359804,359329
359804,359330
359804,359331
359804,359332
359804,359333
359804,359451
359804,359452
359804,359453
359804,359801
359804,359802
359804,359803
359804,359805
359804,359806
359804,359808
359804,360076
359804,360078
359804,360079
359804,360083
359804,360085
359804,360086
359804,374743
359804,393845
359804,393846
361800,34263
361800,99125
361800,212767
361800,231527
361800,301788
361800,310618
361800,314476
361800,318279
361800,323701
361800,323703
361800,323793
361800,344544
361800,351271
361800,361799
361800,361802
361800,361804
361800,361805
361800,361806
361800,361848
361800,361849
361800,361851
361800,361854
361800,361855
361800,361856
361800,361858
361800,361859
361800,364863
149240,52040
149240,145672
149240,145673
149240,145674
149240,145675
149240,146393
149240,146394
149240,146395
149240,146397
149240,146399
149240,149233
149240,149235
149240,149237
149240,149238
149240,149239
149240,161854
149240,161855
149240,161856
149240,161862
149240,161863
149240,161864
149240,161866
149240,178578
287635,88014
287635,108199
287635,149082
287635,264741
287635,268853
287635,287629
287635,287633
287635,287637
287635,311768
287635,361524
287635,361525
287635,361526
287635,361527
287635,361529
128657,8889
128657,22159
128657,35196
128657,48463
128657,53039
128657,56036
128657,64021
128657,64910
128657,94501
128657,132735
128657,174220
128657,207190
128657,210783
128657,210784
257377,16694
257377,72108
257377,76552
257377,79280
257377,82143
257377,99707
257377,184011
257377,204517
257377,204520
257377,204522
257377,204780
257377,211091
257377,257368
257377,257369
257377,257370
257377,257371
257377,257373
257377,257375
257377,271528
257377,277683
82143,16694
82143,72108
82143,76552
82143,79280
82143,99707
82143,184011
82143,204517
82143,204520
82143,204522
82143,204780
82143,211091
82143,257368
82143,257369
82143,257370
82143,257371
82143,257373
82143,257375
82143,271528
82143,277683
290319,28392
290319,208157
290319,222623
290319,227295
290319,260627
290319,265123
290319,290318
290319,290320
290319,290321
290319,290322
290319,292367
290319,306545
290319,315378
290319,322906
290319,322907
290319,322908
290319,322910
290319,344400
290319,346045
290319,346046
318277,97459
318277,135989
318277,181722
318277,292391
318277,318275
318277,318278
318277,318279
318277,318280
318277,323700
318277,323701
318277,323703
318277,337430
318277,346567
318277,346568
318277,364766
344002,111578
344002,189815
344002,260803
344002,318752
344002,318754
344002,318799
344002,319162
344002,319163
344002,319165
344002,319166
344002,319167
344002,319168
344002,319284
344002,319285
344002,319304
344002,346240
344002,355787
344002,355795
344002,358022
230804,35209
230804,54429
230804,58426
230804,86702
230804,199773
230804,230797
230804,230798
230804,230799
230804,230800
230804,230802
230804,230803
230804,230806
230804,230810
230804,230811
333294,38868
333294,42671
333294,43377
333294,45479
333294,50730
333294,69054
333294,82316
333294,84657
333294,114575
333294,114816
333294,119707
333294,137772
333294,148255
333294,179483
333294,181479
333294,193978
333294,199804
333294,238123
333294,252413
333294,256807
333294,269413
333294,279245
333294,283362
333294,287845
333294,298337
333294,305408
333294,308275
333294,319357
333294,319822
333294,319824
333294,319829
333294,319831
333294,319832
333294,320842
333294,321670
333294,324478
333294,325271
333294,334605
333294,334607
333294,346257
333294,353858
333294,360070
333294,360071
333294,361634
333294,361635
333294,361636
333294,361637
333294,361638
333294,361639
333294,361640
333294,361642
333294,361643
333294,361645
333294,361646
333294,361647
333294,361648
333294,361649
333294,361650
333294,361654
333294,361655
333294,361656
333294,361657
333294,361658
333294,361659
333294,361660
333294,361661
333294,361664
333294,361666
333294,369092
361526,88014
361526,108199
361526,149082
361526,264741
361526,268853
361526,287629
361526,287633
361526,287637
361526,311768
361526,361524
361526,361525
361526,361527
361526,361529
314592,49816
314592,64097
314592,69172
314592,77854
314592,78467
314592,81455
314592,128706
314592,132204
314592,168187
314592,175051
314592,181513
314592,227186
314592,228178
314592,231487
314592,240220
314592,257685
314592,265427
314592,275336
314592,276373
314592,288505
314592,301098
314592,321631
314592,325341
314592,331022
314592,356060
314592,362433
314592,362434
314592,364477
314592,364478
314592,372200
257373,16694
257373,72108
257373,76552
257373,79280
257373,99707
257373,184011
257373,204517
257373,204520
257373,204522
257373,204780
257373,211091
257373,257368
257373,257369
257373,257370
257373,257371
257373,257375
257373,271528
257373,277683
46988,63460
46988,76105
46988,109015
46988,112660
46988,122485
46988,145921
46988,172273
46988,202540
46988,295635
46988,322249
46988,322251
46988,322252
46988,322254
46988,322255
46988,322257
46988,322259
46988,327127
46988,327128
46988,327129
46988,327131
46988,331038
46988,350578
46988,355056
329773,274217
329773,319953
329773,320018
329773,320019
329773,320020
329773,320021
329773,320023
329773,320024
329773,321797
329773,321798
329773,321799
329773,321800
329773,321801
329773,321802
329773,322460
329773,322462
329773,322463
329773,322464
322850,8879
322850,99337
322850,152107
322850,169569
322850,169570
322850,193084
322850,193086
322850,322848
322850,322849
322850,322851
322850,322852
322850,323495
322850,323496
322850,323497
322850,323499
322850,323500
322850,323501
270051,7236
270051,13076
270051,26497
270051,31470
270051,35376
270051,39420
270051,40108
270051,45686
270051,67024
270051,72210
270051,76323
270051,89460
270051,131740
270051,141841
270051,185173
270051,199059
270051,223457
270051,229989
270051,230621
270051,238302
270051,238793
270051,255210
270051,257012
270051,257013
270051,257014
270051,257015
270051,257016
270051,257017
270051,257018
270051,257019
270051,257020
270051,257021
270051,257022
270051,257024
270051,257025
270051,257533
270051,270050
270051,272551
270051,272552
270051,286318
270051,355563
292391,97459
292391,135989
292391,181722
292391,318275
292391,318278
292391,318279
292391,318280
292391,323700
292391,323701
292391,323703
292391,337430
292391,346567
292391,346568
292391,364766
333129,206373
333129,206375
333129,231858
333129,234754
333129,262616
333129,262617
333129,262620
333129,266506
333129,320507
333129,333125
333129,333128
333129,333130
333129,333508
333129,333509
333129,354058
341019,18285
341019,51518
341019,63460
341019,84521
341019,101816
341019,109015
341019,130348
341019,134547
341019,137888
341019,143086
341019,143511
341019,151124
341019,156801
341019,188149
341019,194892
341019,217579
341019,257945
341019,261254
341019,268236
341019,270037
341019,282859
341019,284646
341019,291955
341019,292522
341019,321616
341019,326939
341019,362437
341019,362438
341019,362439
341019,364439
341019,373101
341019,373103
341019,373104
341019,375422
341019,375423
341019,375425
259598,54232
259598,88989
259598,93483
259598,95008
259598,156355
259598,198976
259598,230268
259598,250426
259598,250734
259598,257699
259598,259597
259598,297968
259598,320932
259598,320933
259598,320934
259598,320935
259598,320937
259598,320938
259598,324065
240220,49816
240220,64097
240220,69172
240220,77854
240220,78467
240220,81455
240220,128706
240220,132204
240220,168187
240220,175051
240220,181513
240220,227186
240220,228178
240220,231487
240220,257685
240220,265427
240220,275336
240220,276373
240220,288505
240220,301098
240220,321631
240220,325341
240220,331022
240220,356060
240220,362433
240220,362434
240220,364477
240220,364478
240220,372200
319835,25670
319835,43377
319835,114575
319835,137772
319835,243335
319835,256664
319835,256807
319835,319822
319835,319823
319835,319824
319835,319825
319835,319827
319835,319829
319835,319830
319835,319832
319835,319833
319835,320840
319835,320842
319835,320843
364439,18285
364439,51518
364439,63460
364439,84521
364439,101816
364439,109015
364439,130348
364439,134547
364439,137888
364439,143086
364439,143511
364439,151124
364439,156801
364439,188149
364439,194892
364439,217579
364439,257945
364439,261254
364439,268236
364439,270037
364439,282859
364439,284646
364439,291955
364439,292522
364439,321616
364439,326939
364439,362437
364439,362438
364439,362439
364439,373101
364439,373103
364439,373104
364439,375422
364439,375423
364439,375425
412061,218804
412061,391714
412061,398726
412061,404310
412061,404311
412061,404312
412061,404313
412061,404314
412061,404315
412061,404316
412061,404318
412061,404319
412061,405461
412061,405463
412061,405464
412061,405465
412061,405466
412061,405467
412061,405468
412061,412062
412061,412065
363650,40421
363650,42256
363650,46898
363650,61074
363650,61179
363650,62591
363650,71728
363650,72519
363650,89852
363650,94779
363650,103633
363650,133933
363650,139514
363650,170335
363650,183857
363650,189517
363650,189519
363650,197579
363650,246611
363650,316821
363650,363648
172273,30207
172273,43755
172273,58807
172273,63460
172273,76105
172273,80949
172273,97569
172273,109015
172273,112660
172273,134547
172273,145921
172273,146230
172273,162017
172273,162018
172273,168005
172273,168007
172273,169383
172273,170035
172273,182761
172273,182983
172273,183285
172273,190894
172273,206634
172273,212122
172273,225557
172273,229269
172273,230761
172273,233712
172273,236387
172273,236388
172273,236389
172273,240607
172273,286483
172273,288130
172273,288297
172273,295635
172273,331038
172273,360346
183692,45770
183692,73727
183692,171615
183692,173213
183692,183687
183692,183688
183692,183689
183692,183690
183692,183691
183692,185993
183692,185994
183692,185995
183692,185996
183692,185998
183692,185999
183692,186000
183692,186001
183692,202559
319297,20925
319297,131520
319297,140881
319297,161465
319297,318504
319297,318505
319297,318658
319297,318870
319297,318871
319297,318872
319297,318874
319297,319122
319297,319123
319297,319125
319297,319126
319297,319127
319297,319129
319297,319294
319297,323793
319297,323794
311768,88014
311768,108199
311768,149082
311768,232769
311768,264741
311768,268853
311768,287629
311768,287633
311768,287637
311768,361524
311768,361525
311768,361527
311768,361529
103846,103845
103846,119693
103846,122382
103846,127819
103846,175008
103846,204753
103846,204755
103846,204756
103846,204757
103846,204759
103846,204760
103846,206714
103846,206715
103846,211091
103846,211093
103846,215053
103846,215055
103846,215057
103846,215059
103846,215060
70708,41714
70708,61140
70708,92037
70708,102237
70708,102840
70708,136515
70708,154363
70708,188365
70708,232560
70708,242970
70708,260204
70708,271534
70708,291765
70708,299099
70708,302882
70708,324779
70708,324780
70708,324781
70708,324782
361303,228868
361303,287432
361303,359532
361303,359533
361303,359534
361303,359535
361303,359536
361303,359537
361303,359538
361303,359539
361303,359540
361303,359541
361303,359543
361303,359544
361303,359545
361303,359547
361303,359548
361303,361292
361303,361293
361303,361295
361303,361296
361303,361297
361303,361298
361303,361299
361303,361300
361303,361301
361303,361302
246606,136897
246606,151617
246606,152401
246606,153413
246606,196787
246606,220039
246606,220040
246606,225533
246606,229452
246606,229453
246606,229454
246606,229455
246606,231995
246606,231996
246606,232756
246606,232757
246606,232758
246606,232760
246606,232761
246606,232763
246606,232765
246606,232768
246606,232769
246606,232771
246606,232772
246606,232773
246606,246607
332787,169259
332787,179243
332787,215095
332787,318927
332787,318928
332787,318929
332787,318930
332787,318931
332787,318933
332787,332785
332787,332788
332787,332789
332787,337357
111453,6925
111453,31014
111453,41500
111453,58731
111453,89380
111453,100585
111453,100587
111453,100588
111453,111451
111453,111452
111453,111454
111453,111456
111453,111457
111453,111458
111453,115178
111453,121242
111453,121243
111453,121244
286185,9928
286185,94995
286185,285874
286185,285875
286185,286183
286185,286186
286185,286187
286185,286188
286185,286452
286185,286453
286185,286454
286185,286456
286185,286457
286185,286458
286185,286460
286185,286462
286185,286463
286185,297099
286185,303614
286185,303615
286185,318439
286185,318440
286185,332696
321181,4496
321181,31470
321181,40108
321181,70089
321181,72210
321181,76323
321181,131740
321181,141841
321181,142076
321181,238302
321181,257533
321181,272552
321181,273591
321181,286307
321181,286312
321181,286318
321181,286322
321181,286327
321181,286348
321181,294935
321181,307088
321181,321182
321181,335921
321181,335922
361637,38868
361637,42671
361637,43377
361637,45479
361637,69054
361637,82316
361637,84657
361637,114575
361637,114816
361637,119707
361637,137772
361637,148255
361637,179483
361637,181479
361637,193978
361637,199804
361637,238123
361637,252413
361637,256807
361637,269413
361637,279245
361637,283362
361637,287845
361637,298337
361637,305408
361637,308275
361637,319357
361637,319822
361637,319824
361637,319829
361637,319831
361637,319832
361637,320842
361637,321670
361637,324478
361637,325271
361637,334605
361637,334607
361637,346257
361637,353858
361637,360070
361637,360071
361637,361634
361637,361635
361637,361636
361637,361638
361637,361639
361637,361640
361637,361642
361637,361643
361637,361645
361637,361646
361637,361647
361637,361648
361637,361649
361637,361650
361637,361654
361637,361655
361637,361656
361637,361657
361637,361658
361637,361659
361637,361660
361637,361661
361637,361664
361637,361666
361637,369092
286342,4496
286342,31470
286342,40108
286342,63227
286342,65957
286342,66095
286342,67024
286342,68242
286342,70089
286342,72210
286342,76323
286342,115457
286342,121742
286342,124395
286342,124535
286342,131740
286342,141841
286342,165355
286342,178333
286342,185173
286342,185919
286342,192103
286342,199059
286342,223457
286342,229756
286342,234780
286342,238302
286342,257012
286342,257018
286342,257020
286342,257021
286342,257533
286342,261762
286342,270050
286342,270519
286342,272552
286342,274213
286342,284923
286342,286303
286342,286304
286342,286305
286342,286306
286342,286307
286342,286308
286342,286309
286342,286310
286342,286312
286342,286313
286342,286315
286342,286316
286342,286318
286342,286319
286342,286320
286342,286321
286342,286322
286342,286323
286342,286324
286342,286325
286342,286326
286342,286327
286342,286339
286342,286340
286342,286341
286342,286343
286342,286345
286342,286346
286342,286347
286342,286348
286342,286349
286342,286350
286342,286352
286342,286353
286342,286354
286342,286357
286342,286358
286342,286360
286342,286397
286342,286509
286342,286511
286342,294935
286342,306215
286342,307088
286342,307089
286342,308943
360358,30679
360358,103756
360358,111435
360358,114914
360358,121553
360358,126999
360358,170035
360358,185260
360358,187069
360358,188128
360358,193895
360358,254338
360358,271264
360358,278828
360358,286472
360358,286473
360358,286475
360358,286477
360358,286479
360358,286480
360358,286481
360358,286482
360358,286483
360358,286484
360358,286793
360358,286796
360358,286797
360358,286798
360358,319208
360358,319209
360358,360346
360358,360348
360358,360351
360358,360352
360358,360354
360358,360355
360358,360357
360358,370499
319833,25670
319833,43377
319833,114575
319833,137772
319833,243335
319833,256664
319833,256807
319833,319822
319833,319823
319833,319824
319833,319825
319833,319827
319833,319829
319833,319830
319833,319832
319833,320840
319833,320842
319833,320843
24677,11492
24677,26854
24677,40108
24677,41947
24677,62152
24677,63577
24677,80466
24677,81496
24677,87319
24677,106610
24677,116969
24677,144488
24677,149545
24677,150043
24677,163771
24677,220731
178578,29181
178578,52040
178578,119079
178578,145672
178578,145673
178578,145674
178578,145675
178578,146394
178578,146397
178578,149235
178578,149238
178578,149239
178578,161854
178578,161855
178578,161856
178578,161862
178578,161863
178578,161864
178578,161866
178578,182535
178578,182536
178578,182537
178578,182538
178578,182539
178578,189107
178578,195269
178578,195270
178578,195271
178578,195272
232756,136897
232756,151617
232756,152401
232756,153413
232756,196787
232756,220039
232756,220040
232756,225533
232756,229452
232756,229453
232756,229454
232756,229455
232756,231995
232756,231996
232756,232757
232756,232758
232756,232760
232756,232761
232756,232763
232756,232765
232756,232768
232756,232769
232756,232771
232756,232772
232756,232773
232756,246607
53062,2488
53062,28215
53062,32952
53062,41537
53062,43784
53062,56493
53062,64806
53062,75361
53062,85941
53062,103979
53062,193156
53062,209954
53062,219452
53062,219857
53062,227877
53062,242903
53062,255491
53062,260611
53062,262520
53062,271908
53062,289806
53062,289807
53062,303482
53062,318400
53062,323353
53062,323354
53062,323355
53062,323358
53062,328299
53062,328301
53062,328302
53062,328303
53062,328304
53062,336906
296900,33689
296900,195177
296900,210072
296900,286584
296900,286585
296900,286587
296900,286588
296900,291718
296900,291720
296900,291721
296900,291722
296900,291723
296900,291724
296900,291726
296900,291727
296900,296899
296900,296901
296900,296902
296900,296952
410774,209797
410774,231431
410774,403832
410774,403833
410774,403834
410774,403835
410774,403837
410774,403838
410774,403839
410774,405170
410774,409117
410774,410773
410774,410775
410774,410776
410774,410778
410774,410779
410774,410780
63961,42931
63961,75389
63961,94597
63961,105221
63961,127670
63961,128044
63961,128051
63961,128053
63961,128055
63961,128058
63961,128060
63961,128061
63961,128066
63961,130537
63961,130538
63961,130539
63961,130540
63961,136437
63961,136439
63961,136440
182213,30131
182213,31119
182213,31254
182213,182201
182213,182202
182213,182203
182213,182205
182213,182206
182213,182207
182213,182209
182213,182210
182213,182211
182213,182212
182213,187138
182213,187139
182213,187140
182213,187142
182213,187143
182213,198815
170843,24838
170843,28720
170843,34263
170843,38812
170843,40267
170843,40834
170843,45852
170843,51922
170843,58419
170843,60090
170843,66539
170843,75429
170843,77110
170843,81477
170843,96017
170843,108170
170843,112649
170843,112650
170843,120220
170843,122686
170843,127808
170843,130772
170843,143123
170843,146401
170843,149958
170843,151418
170843,151464
170843,151669
170843,151743
170843,157220
170843,158636
170843,161860
170843,162997
170843,173275
170843,183564
170843,184374
170843,207114
170843,208268
170843,208270
170843,212232
170843,219754
170843,225421
170843,229637
170843,229639
170843,229640
170843,229641
170843,229642
170843,229643
170843,230952
170843,231805
170843,235546
170843,235547
170843,286055
170843,294061
170843,294062
170843,305902
170843,318696
170843,318697
170843,318700
170843,318701
170843,318702
170843,318704
170843,318706
170843,318707
170843,328086
170843,328087
170843,328970
229738,13593
229738,46963
229738,47936
229738,52650
229738,54401
229738,63992
229738,71216
229738,74350
229738,85178
229738,123310
229738,128364
229738,136962
229738,141460
229738,146168
229738,149060
229738,164945
229738,183031
229738,191132
229738,213045
229738,213105
220936,31470
220936,72210
220936,94469
220936,209722
220936,261762
220936,263799
220936,286305
220936,286327
220936,286348
220936,328201
220936,335921
220936,369080
220936,382574
220936,405199
220936,405200
220936,405201
220936,409530
220936,409532
286352,4496
286352,31470
286352,40108
286352,63227
286352,65957
286352,66095
286352,67024
286352,68242
286352,70089
286352,72210
286352,76323
286352,115457
286352,121742
286352,124395
286352,124535
286352,131740
286352,141841
286352,165355
286352,178333
286352,185173
286352,185919
286352,192103
286352,199059
286352,223457
286352,229756
286352,234780
286352,238302
286352,257012
286352,257018
286352,257020
286352,257021
286352,257533
286352,261762
286352,270050
286352,270519
286352,272552
286352,274213
286352,284923
286352,286303
286352,286304
286352,286305
286352,286306
286352,286307
286352,286308
286352,286309
286352,286310
286352,286312
286352,286313
286352,286315
286352,286316
286352,286318
286352,286319
286352,286320
286352,286321
286352,286322
286352,286323
286352,286324
286352,286325
286352,286326
286352,286327
286352,286339
286352,286340
286352,286341
286352,286343
286352,286345
286352,286346
286352,286347
286352,286348
286352,286349
286352,286350
286352,286353
286352,286354
286352,286357
286352,286358
286352,286360
286352,286397
286352,286509
286352,286510
286352,286511
286352,294935
286352,306215
286352,307088
286352,307089
286352,308943
257239,84018
257239,204744
257239,256881
257239,257235
257239,257236
257239,257237
257239,257238
257239,261801
257239,261802
257239,261803
257239,261804
257239,261806
257239,261807
257239,261808
257239,261809
257239,283443
59050,26850
59050,26882
59050,28810
59050,47938
59050,49362
59050,65311
59050,86190
59050,92252
59050,105792
59050,262344
59050,275154
59050,281624
59050,327894
59050,327896
59050,328355
324065,54232
324065,88989
324065,93483
324065,95008
324065,156355
324065,198976
324065,230268
324065,250426
324065,250734
324065,257699
324065,259597
324065,297968
324065,320932
324065,320933
324065,320934
324065,320935
324065,320937
324065,320938
321670,38868
321670,42671
321670,43377
321670,45479
321670,69054
321670,82316
321670,84657
321670,114575
321670,114816
321670,119707
321670,137772
321670,148255
321670,179483
321670,181479
321670,193978
321670,199804
321670,238123
321670,252413
321670,256807
321670,269413
321670,279245
321670,283362
321670,287845
321670,298337
321670,305408
321670,308275
321670,319357
321670,319822
321670,319824
321670,319829
321670,319831
321670,319832
321670,320842
321670,324478
321670,325271
321670,334605
321670,334607
321670,346257
321670,353858
321670,360070
321670,360071
321670,361634
321670,361635
321670,361636
321670,361638
321670,361639
321670,361640
321670,361642
321670,361643
321670,361645
321670,361646
321670,361647
321670,361648
321670,361649
321670,361650
321670,361654
321670,361655
321670,361656
321670,361657
321670,361658
321670,361659
321670,361660
321670,361661
321670,361664
321670,361666
321670,369092
4972,20179
4972,50180
4972,60819
4972,77972
4972,88317
4972,96658
4972,96784
4972,96786
4972,96787
4972,96788
4972,96791
4972,96792
4972,96793
4972,96794
4972,96796
4972,96797
4972,96799
4972,96800
4972,96801
4972,96802
4972,96803
4972,96804
4972,96805
4972,96806
4972,96807
4972,99619
4972,99620
4972,99621
4972,104693
143086,18285
143086,51518
143086,63460
143086,84521
143086,101816
143086,109015
143086,130348
143086,134547
143086,137888
143086,143511
143086,151124
143086,156801
143086,188149
143086,194892
143086,217579
143086,257945
143086,261254
143086,268236
143086,270037
143086,282859
143086,284646
143086,291955
143086,292522
143086,321616
143086,326939
143086,362437
143086,362438
143086,362439
143086,373101
143086,373103
143086,373104
143086,375422
143086,375423
143086,375425
403839,209797
403839,231431
403839,403832
403839,403833
403839,403834
403839,403835
403839,403837
403839,403838
403839,405170
403839,409117
403839,410773
403839,410775
403839,410776
403839,410778
403839,410779
403839,410780
361300,228868
361300,287432
361300,359532
361300,359533
361300,359534
361300,359535
361300,359536
361300,359537
361300,359538
361300,359539
361300,359540
361300,359541
361300,359543
361300,359544
361300,359545
361300,359547
361300,359548
361300,361292
361300,361293
361300,361295
361300,361296
361300,361297
361300,361298
361300,361299
361300,361301
361300,361302
292694,73191
292694,103620
292694,121264
292694,292691
292694,292692
292694,292695
292694,292696
292694,292697
292694,292698
292694,292700
292694,292701
292694,292703
292694,292704
292694,292705
292694,292706
292694,292707
101914,37471
101914,101915
101914,101916
101914,121228
101914,145385
101914,145386
101914,145387
101914,145389
101914,145391
101914,145392
101914,145393
101914,145394
101914,145395
101914,145397
101914,145398
101914,145399
101914,145400
101914,145402
101914,145404
101914,145406
101914,145407
323354,2488
323354,28215
323354,32952
323354,41537
323354,43784
323354,56493
323354,75361
323354,85941
323354,103979
323354,209954
323354,219452
323354,219857
323354,227877
323354,242903
323354,255491
323354,262520
323354,271908
323354,289806
323354,289807
323354,303482
323354,318400
323354,323353
323354,323355
323354,323358
323354,328299
323354,328301
323354,328302
323354,328303
323354,328304
323354,336906
42256,40421
42256,46898
42256,61074
42256,61179
42256,62591
42256,71728
42256,72519
42256,89852
42256,94779
42256,103633
42256,133933
42256,139514
42256,170335
42256,183857
42256,189517
42256,189519
42256,197579
42256,246611
42256,316821
42256,363648
57242,18522
57242,25290
57242,33594
57242,33700
57242,41067
57242,42086
57242,43556
57242,63374
57242,82163
57242,120310
57242,120312
57242,130279
57242,130280
57242,139965
57242,143835
57242,143836
57242,162073
57242,178120
57242,180082
57242,185318
57242,185319
57242,195395
57242,197724
57242,197934
57242,249500
57242,286364
57242,286365
57242,286366
57242,286367
57242,286369
57242,296856
57242,296857
57242,296858
57242,296860
57242,297145
57242,297146
57242,297148
57242,297149
57242,297151
57242,297153
57242,297154
57242,297155
57242,297156
57242,297157
57242,297158
57242,297159
57242,315542
57242,315543
57242,315779
84047,29124
84047,32699
84047,40268
84047,43189
84047,43314
84047,47080
84047,62833
84047,72868
84047,75161
84047,81863
84047,85428
84047,89785
84047,94490
84047,109382
