x,y,t
3485,17308,1316322193
3485,3996,1317270132
3485,4794,1318273528
3485,10696,1453855025
3485,10194,1318275613
3485,16857,1318341838
3485,3860,1318457967
3485,778,1320377939
3485,1046,1322377451
3485,7868,1324097470
3485,9658,1346559100
3485,13265,1347391493
3485,6506,1349273711
3485,5534,1349274487
3485,4002,1351135578
3485,9502,1352791451
3485,8914,1353081111
3485,421,1353280332
3485,2349,1353218975
3485,9449,1353457362
3485,30144,1357686479
3485,17988,1360979876
3485,1770,1380246283
7614,5101,1279239379
7614,4231,1304624656
7614,297,1279154308
7614,3927,1279240352
7614,5513,1279164976
7614,4149,1289003103
7614,2530,1296674371
7614,5301,1304566951
7614,4653,1296715839
7614,3384,1304562075
7614,14812,1304580235
21546,19029,1329705682
21546,6094,1329706138
21546,3568,1329706195
21546,18128,1329707093
21546,7333,1330737095
21546,965,1329725858
21546,15837,1329797474
21546,3106,1330991538
21546,19949,1330840931
21546,6085,1329726798
21546,6494,1330849821
9211,3698,1284640926
9211,6794,1294821870
9211,6085,1336105581
9211,8133,1432523316
9211,14915,1336168925
9211,15934,1399419348
9211,1229,1431119748
9211,5732,1284451376
9211,613,1305198401
9211,5267,1306502558
9211,6101,1307450915
9211,11054,1325595983
9211,7710,1325578533
9211,763,1325589470
9211,17836,1336090571
9211,38722,1389775702
9211,14450,1399401494
9211,297,1399405628
9211,1847,1399431310
9211,11142,1432868795
3975,1149,1266301688
3975,7538,1280118049
3975,2349,1280724513
3975,6871,1280176801
3975,4971,1280124540
3975,1409,1280126092
3975,3324,1280204673
3975,613,1281522279
3975,439,1291519635
919,425,1256197494
919,788,1256170783
919,66,1428067570
919,4544,1268345471
919,1528,1268455908
919,4659,1268729560
919,290,1282071585
919,1186,1291241523
919,4649,1302182873
919,22,1308139932
919,396,1308141669
919,4231,1375245518
919,297,1446576278
919,5010,1340707369
919,2837,1394147187
919,19949,1350601234
919,25358,1378601306
919,1310,1381039140
919,19113,1375397357
919,4384,1417580393
919,12395,1418414823
919,4144,1455651159
919,65,1257137030
919,451,1258233492
919,2623,1260229156
919,916,1267902599
919,1878,1268434027
919,4707,1288448522
919,2874,1272840751
919,2233,1273252142
919,4639,1313902842
919,391,1322601554
919,15934,1317937342
919,1622,1319399919
919,450,1326314648
919,1784,1326314817
919,23907,1355655007
919,1328,1357443010
919,32972,1367370226
919,21291,1408128355
919,34766,1413951942
919,17980,1415221857
919,4614,1418924566
919,12259,1436974363
919,76098,1438045175
919,56217,1453439764
919,38468,1455061182
919,3847,1455934061
919,4362,1456364570
12617,469,1296969543
12617,1450,1296879689
12617,1179,1296878452
12617,4144,1296885115
12617,4721,1319068552
12617,4002,1297035510
12617,12664,1297315407
12617,11286,1299200337
12617,4354,1300240498
12617,13132,1300405553
12617,5337,1300548387
12617,745,1310244084
12617,11765,1303132028
12617,13343,1303017112
12617,1993,1303075778
12617,4362,1303594835
12617,3441,1303666812
12617,78,1302295508
12617,7031,1304561155
12617,8430,1314113508
12617,1847,1305235537
12617,13972,1358923139
12617,5420,1311461801
12617,16048,1309819784
12617,14230,1310647987
12617,2051,1331566756
12617,1358,1310783410
12617,947,1313037533
12617,1832,1314222387
12617,613,1331921540
12617,12806,1316987432
12617,3509,1317241009
12617,2185,1317688785
12617,4298,1321504211
12617,6871,1322266213
12617,2622,1322267337
12617,17945,1322240154
12617,21202,1328666495
12617,16031,1331004187
12617,21123,1329579584
12617,4572,1344288638
12617,15743,1329446674
12617,12610,1331784870
12617,21700,1337207475
12617,7311,1345088323
12617,6936,1345088418
12617,889,1346334262
12617,2039,1357584434
12617,6032,1383419621
12617,9161,1361572714
12617,451,1372188043
12617,2841,1380738154
12617,394,1303960542
12617,972,1296872727
12617,11142,1296883588
12617,344,1296930728
12617,1409,1297224335
12617,1465,1299731390
12617,5081,1297309138
12617,2926,1300655503
12617,766,1302646809
12617,1182,1302997344
12617,290,1309051290
12617,3108,1303011674
12617,12482,1303395561
12617,14628,1303619865
12617,9584,1304117956
12617,2623,1306084331
12617,11081,1306727170
12617,14806,1306766618
12617,3909,1308720571
12617,11262,1308941182
12617,6986,1309049779
12617,4312,1309321554
12617,3948,1331049483
12617,16767,1312579217
12617,6035,1314732004
12617,17457,1315505723
12617,3272,1315515775
12617,3684,1317648369
12617,2530,1317690453
12617,18801,1319670052
12617,6316,1325342622
12617,20818,1327335326
12617,12120,1333818062
12617,14515,1336522397
12617,10059,1339259867
12617,6094,1341701273
12617,12156,1344265222
12617,6427,1345382432
12617,1355,1345816000
12617,25355,1345904099
12617,20302,1354767487
12617,8799,1357581382
12617,1898,1357587508
12617,4971,1357601901
12617,2821,1358884013
12617,2356,1358908466
12617,380,1358972047
12617,3602,1359426060
12617,1162,1362943536
12617,36067,1383227396
12617,3992,1383583400
12617,2823,1385867960
12617,22606,1384793379
21349,454,1329102297
21349,36108,1330589622
21349,25356,1343439221
21349,10206,1348131518
21349,4423,1350371837
21349,6101,1349367615
21349,6666,1349565349
21349,6205,1351106787
21349,4721,1354044908
21349,22971,1356652600
21349,2039,1357811949
21349,9317,1359246539
21349,8446,1356697915
21349,21779,1359413463
21349,10503,1360273540
21349,6094,1456701671
21349,6500,1362876552
21349,7538,1364382223
21349,28128,1452297784
21349,32916,1366209077
21349,18939,1402138297
21349,1946,1376553733
21349,48334,1401327185
21349,23572,1402132899
21349,18850,1411298760
21349,613,1419291577
21349,3106,1407450814
21349,19276,1413291806
21349,3684,1413278375
21349,66195,1423731299
21349,27923,1441659030
21349,84431,1450830171
21349,6481,1329101259
21349,3402,1330590760
21349,11540,1348134963
21349,13972,1392573226
21349,1190,1345521730
21349,2954,1376791542
21349,12106,1345715185
21349,25309,1424061336
21349,4325,1347950391
21349,1171,1347951139
21349,27,1358639750
21349,1902,1348392064
21349,6043,1348458740
21349,2273,1348479831
21349,25326,1348567188
21349,13070,1349178699
21349,12481,1350168632
21349,7392,1350358763
21349,402,1351024276
21349,2622,1352676803
21349,12176,1353286765
21349,2233,1353391085
21349,1409,1423801370
21349,8008,1362882953
21349,20595,1354924619
21349,10243,1354925361
21349,29763,1354970719
21349,29956,1356682199
21349,12518,1357020160
21349,1587,1357821302
21349,17064,1358307419
21349,12705,1358806273
21349,30364,1359245199
21349,14515,1359260374
21349,80744,1359361877
21349,16046,1359430254
21349,20716,1359501149
21349,2698,1360416500
21349,1465,1360538573
21349,2620,1360554861
21349,6316,1361493134
21349,7442,1362442289
21349,31102,1362879843
21349,23978,1362967869
21349,27933,1363468974
21349,7311,1364542963
21349,6953,1364764938
21349,8799,1450862885
21349,947,1385425192
21349,2733,1391737489
21349,2926,1410648220
21349,1610,1394918769
21349,43941,1396906540
21349,7813,1401406539
21349,2165,1402019503
21349,763,1411416565
21349,4144,1402181154
21349,766,1403178811
21349,55892,1405586328
21349,9072,1405811391
21349,1650,1410024370
21349,1847,1410044665
21349,3272,1411297810
21349,7089,1412073976
21349,2051,1412219750
21349,11142,1412394099
21349,24854,1413347070
21349,10059,1422158687
21349,11504,1431422277
21349,73701,1431668001
21349,25490,1441339538
21349,60731,1432103008
21349,6262,1434937740
21349,58125,1434937831
21349,35936,1438741080
21349,1353,1438741467
21349,48084,1439026742
21349,11260,1452299053
21349,69037,1442291496
21349,80110,1442528673
21349,6757,1442891688
21349,30186,1443766851
21349,32389,1444387946
21349,22277,1445843936
21349,78588,1447202458
21349,38448,1450836475
21349,20787,1450844288
21349,11926,1450862900
21349,24078,1454886692
21349,3621,1456103688
18465,2060,1369876376
18465,12106,1318467285
18465,11540,1363594289
18465,1946,1369864833
18465,5903,1326138509
18465,7743,1319116694
18465,6101,1325803725
18465,7378,1319125175
18465,12705,1367008263
18465,18128,1361880680
18465,2554,1319183017
18465,6794,1325799893
18465,17836,1362643641
18465,5810,1325530378
18465,22277,1367692041
18465,13653,1361385301
18465,11647,1368647630
18465,8385,1361708707
18465,29491,1362694020
18465,4177,1366990273
18465,11081,1319502792
18465,402,1325553153
18465,6262,1325794558
18465,2841,1325798624
18465,1176,1360171526
18465,29555,1361376515
18465,1409,1361383137
18465,454,1361487614
18465,763,1361890716
18465,8250,1366988708
18465,12120,1367003631
18465,25437,1367665137
12565,8379,1334738748
12565,6094,1405752789
12565,41522,1395813408
12565,2273,1405975369
12565,1176,1412456033
12565,20803,1424995418
12565,76479,1439954182
12565,11576,1440423844
12565,16537,1442944957
12565,25510,1452047706
27365,25510,1350641801
27365,23408,1350778290
27365,1358,1350775757
27365,1131,1350784505
27365,5743,1350828949
27365,3493,1350723102
27365,4262,1350642255
27365,5587,1350699231
27365,9072,1350782133
27365,2106,1350705622
27365,9417,1350724607
27365,2874,1350735492
27365,2926,1350782867
27365,27188,1350819995
431,65,1262948443
431,360,1255814458
431,1657,1255689090
431,362,1256338071
431,467,1255833267
431,2480,1255991297
431,349,1256078950
431,1042,1256336789
431,943,1256378502
431,469,1256445196
431,290,1335656897
431,913,1256605306
431,262,1256606719
431,297,1406011980
431,317,1345429075
431,683,1357131103
431,22,1315825254
431,451,1303776048
431,699,1257503179
431,1310,1320207883
431,66,1263045497
431,1335,1258584622
431,45,1258411969
431,136,1258416154
431,1161,1258524712
431,960,1258720520
431,1847,1302657374
431,81,1258954954
431,2344,1263516259
431,2349,1311850189
431,1450,1357108394
431,436,1260791756
431,1358,1318282609
431,2807,1261807846
431,2821,1375784317
431,1355,1367266618
431,942,1262986433
431,1073,1263287718
431,3400,1263984278
431,259,1258060830
431,2665,1270801447
431,1532,1315524118
431,3757,1265242956
431,1946,1299523878
431,430,1266902705
431,25,1306935987
431,1826,1296753102
431,1464,1314918895
431,1459,1306907408
431,4953,1276292782
431,4002,1277801162
431,4333,1394565136
431,9558,1280802120
431,5094,1285886778
431,35416,1349457487
431,92,1315010847
431,1320,1286158428
431,4721,1287289658
431,8680,1287900041
431,5309,1326631359
431,9564,1288722706
431,10400,1301612903
431,1186,1291214745
431,321,1291721547
431,9896,1293860600
431,11926,1362455083
431,12176,1446151763
431,12466,1295939110
431,12486,1295939609
431,3996,1296036504
431,11059,1296048327
431,3503,1288739880
431,12312,1297946853
431,1651,1298242755
431,7031,1298871271
431,8176,1299533064
431,6794,1302817112
431,14181,1307822354
431,13753,1302648898
431,2954,1352726594
431,2926,1315430869
431,6043,1302661928
431,2051,1304018360
431,3948,1295958027
431,1050,1315649740
431,12337,1302674328
431,3684,1361995237
431,143,1345025064
431,4312,1302750887
431,11928,1302856939
431,11765,1309343582
431,4183,1303984151
431,14450,1304352755
431,14689,1304610674
431,9019,1306894173
431,1985,1306900460
431,4556,1274132176
431,13351,1308610524
431,12668,1368483422
431,970,1310752290
431,16510,1310892347
431,5756,1347007906
431,13265,1408668233
431,4639,1348535636
431,3384,1312608688
431,4,1313313715
431,353,1313993780
431,2384,1446174713
431,11504,1314913227
431,6522,1276030985
431,2874,1298211172
431,17457,1315398710
431,7743,1315401098
431,2290,1375843393
431,11540,1316208025
431,4281,1315433079
431,1587,1315435784
431,2284,1315497137
431,766,1315544651
431,14449,1316203112
431,12357,1316521466
431,519,1408714338
431,4800,1318038226
431,9924,1319494550
431,3537,1363733052
431,6154,1322100283
431,175,1403645156
431,12087,1337591445
431,3621,1312360630
431,15242,1368066928
431,18263,1344332525
431,3977,1345509943
431,20417,1345858815
431,5744,1362507462
431,5267,1351602380
431,1465,1345423692
431,18000,1356269067
431,30144,1356308559
431,29333,1357120320
431,15293,1357126122
431,7076,1362027416
431,13410,1362528432
431,8385,1367630295
431,29873,1368187573
431,19949,1372281967
431,250,1376562327
431,12178,1390565529
431,4096,1398658205
431,12481,1398887529
431,35419,1398724395
431,12120,1402538838
431,1056,1351603135
431,5101,1405987393
431,29697,1426979180
431,78,1255852256
431,322,1255994624
431,441,1256442162
431,1,1256906516
431,382,1257035060
431,1131,1403648608
431,1384,1296449631
431,1463,1257990257
431,424,1258224545
431,422,1258525129
431,1149,1298594534
431,2042,1263289742
431,439,1259668249
431,1631,1260160385
431,2348,1260172485
431,1353,1261263509
431,2259,1260836394
431,2757,1266070706
431,36108,1263286449
431,3448,1264154434
431,605,1264850729
431,2043,1266752281
431,4133,1266888693
431,1106,1267776915
431,4118,1269951469
431,4910,1400549516
431,3958,1270891799
431,3324,1276246669
431,6089,1273895105
431,3960,1274042567
431,828,1274173009
431,4362,1283204860
431,429,1274226570
431,3272,1315422311
431,397,1274390198
431,345,1276010732
431,5740,1276302357
431,4008,1309352526
431,396,1278754686
431,3927,1288691808
431,7313,1279851512
431,4144,1285232270
431,3454,1285584966
431,7408,1286158547
431,5743,1330639388
431,7302,1316392928
431,2784,1288691550
431,9068,1334172565
431,4177,1290082121
431,3992,1294964388
431,35575,1291040134
431,7460,1292940972
431,7666,1292979071
431,613,1293869481
431,5738,1295043894
431,10458,1298188586
431,8212,1295953721
431,4832,1299532409
431,10909,1340058649
431,5015,1296765712
431,1125,1297039786
431,6506,1370488922
431,5963,1308831595
431,5952,1300781325
431,4594,1302645562
431,5542,1302646461
431,9310,1302670961
431,3903,1302680755
431,391,1315425209
431,2579,1303437219
431,1622,1303768634
431,5034,1304027433
431,4661,1304576338
431,15028,1305189932
431,13822,1308567377
431,7228,1308567788
431,1409,1315392486
431,11142,1345028793
431,3710,1309217856
431,14167,1311584735
431,4709,1314916450
431,5690,1315498972
431,10696,1315573528
431,763,1324525155
431,12806,1316384015
431,2530,1321526226
431,16518,1317979932
431,9317,1318029765
431,16002,1318155596
431,18702,1319357532
431,8410,1323472285
431,15934,1323568036
431,1266,1324550468
431,8799,1324568185
431,16702,1324674200
431,13552,1327817964
431,6094,1420690488
431,17812,1330081875
431,12905,1330551725
431,11100,1332679450
431,3568,1338522757
431,3402,1338590530
431,22928,1345019885
431,9617,1345082751
431,344,1345433885
431,6045,1349694623
431,3493,1351298359
431,630,1446118720
431,9072,1352924745
431,1061,1351494607
431,23291,1356239448
431,21271,1358942655
431,10076,1361963984
431,21146,1362528004
431,2039,1368179194
431,2554,1368189330
431,24757,1372993703
431,26522,1380402234
431,38448,1382657180
431,5263,1382667770
431,26218,1398724969
431,37644,1430436865
431,22971,1402539001
431,48142,1406000577
431,381,1418257869
431,23950,1436399322
431,10946,1442700320
431,30186,1445136361
431,70211,1446594168
431,11259,1447804602
4793,102,1269237811
4793,78,1269709799
4793,1238,1269633202
4793,1384,1269719975
4793,380,1269635016
4793,1353,1269651419
4793,3,1269735017
3816,3874,1266433161
3816,2356,1287787715
3816,5301,1273690518
3816,8799,1304439060
3816,2530,1308690220
3816,7031,1308692930
3816,4362,1308695092
3816,4428,1308706177
3816,15933,1308730192
3816,1335,1318296087
3816,1465,1318303016
3816,20302,1332986017
3816,40780,1413405278
3816,27249,1413475238
3816,2554,1414279574
3816,4312,1414341507
3816,11260,1422135362
3816,37555,1436930563
3816,20781,1449564539
3816,394,1266460648
3816,1847,1268113376
3816,184,1268734529
3816,4361,1268963791
3816,3897,1308694816
3816,11540,1309293718
3816,5896,1312831093
3816,1463,1318296379
3816,11142,1318300354
3816,4008,1318892361
3816,56140,1414095352
3816,3272,1422222867
3816,35593,1434988839
3816,25485,1435001286
3816,11054,1435805372
3816,5963,1436914981
3816,51,1440444745
40739,5378,1271753531
40739,1587,1284752199
40739,11260,1397768046
40739,2734,1266293045
40739,3324,1266314483
40739,6094,1284016160
40739,2841,1285346647
40739,2627,1285373923
40739,1096,1349778736
40739,39602,1397778028
42078,12481,1419967883
42078,13625,1419991006
42078,2384,1419993263
42078,8212,1383216485
42078,3106,1385598053
42078,4312,1419967462
42078,1056,1419977218
42078,2480,1419983440
42078,15629,1419997436
42078,8008,1420091142
4677,1266,1268817115
4677,4400,1268834345
4677,3684,1299574251
4677,4040,1308070978
4677,2233,1309386699
4677,3106,1308088617
4677,297,1309303550
4677,8769,1323017407
4677,2631,1322894766
4677,22051,1332877611
4677,25326,1352189352
4677,19885,1389321132
4677,20356,1390928858
4677,290,1268783804
4677,25,1268808806
4677,12705,1298661811
4677,2384,1321821086
4677,3948,1299193578
4677,12482,1300748092
4677,1898,1300766514
4677,8212,1306389646
4677,4177,1308060946
4677,353,1308105958
4677,11540,1309306808
4677,11142,1321821209
4677,2954,1321823224
4677,39815,1394275797
19471,16537,1323464466
19471,406,1340422318
19471,2554,1326368267
19471,454,1327363285
19471,351,1340055924
19471,402,1412568611
19471,26013,1351958261
19471,22789,1357771866
19471,11211,1367063563
19471,5301,1456779082
19471,12705,1323135550
19471,5429,1323391639
19471,8590,1326066496
19471,15934,1326223431
19471,6101,1326409281
19471,10400,1327274888
19471,1131,1338577812
19471,13809,1338933682
19471,14171,1340079302
19471,7031,1342720937
19471,20341,1366140346
10614,8430,1289110866
10614,1131,1293187533
10614,29873,1369215786
10614,8799,1289229814
10614,1407,1289285779
10614,3324,1289459773
10614,8008,1289459543
10614,766,1289871371
10614,4959,1289871515
4048,1149,1266435206
4048,1409,1266445275
4048,3602,1267583609
4048,78,1267589601
4048,1114,1267599374
4048,3948,1414520602
4048,4231,1267744221
4048,2944,1267749764
4048,6827,1320577995
4048,4198,1267583788
4048,3909,1267583617
4048,4008,1275179922
4048,763,1308143185
4048,4659,1287244343
4048,14037,1307990421
4048,10400,1313496597
4048,2841,1320512874
4048,18814,1320522516
4048,45,1320557696
4048,4333,1320599288
38448,11919,1374905773
38448,9072,1403367886
38448,25510,1377929712
38448,38851,1378971942
38448,934,1381532892
38448,41378,1381966105
38448,28104,1434152851
38448,11142,1438660327
38448,290,1432872400
38448,4194,1383706171
38448,1465,1403255670
38448,2039,1390345385
38448,22,1383717508
38448,4177,1383717899
38448,1898,1383958191
38448,43559,1386119757
38448,29316,1384393447
38448,29783,1386997830
38448,13972,1418060977
38448,43681,1387689029
38448,43445,1388294091
38448,1650,1389080257
38448,8938,1389326804
38448,25358,1387771534
38448,26935,1389719083
38448,25863,1398301698
38448,1867,1401248716
38448,6094,1419381889
38448,22389,1403253576
38448,9317,1403304595
38448,3593,1403301370
38448,18086,1403303919
38448,1437,1383715352
38448,37808,1404884272
38448,41654,1408600341
38448,12120,1410232985
38448,20302,1410582818
38448,57973,1410944599
38448,29697,1410947934
38448,27188,1410994445
38448,7742,1411069000
38448,50427,1411186365
38448,56097,1412060042
38448,60435,1415315421
38448,8385,1413943547
38448,44143,1413946220
38448,13480,1413947323
38448,2233,1424224771
38448,2784,1431392808
38448,429,1432874211
38448,17457,1442029073
38448,613,1449642134
38448,84431,1450836929
38448,3106,1452486746
38448,41075,1452213065
38448,11260,1453253541
38448,297,1376960901
38448,763,1413944556
38448,10909,1378427181
38448,2043,1425362135
38448,2363,1379030953
38448,2841,1413516561
38448,1532,1379564045
38448,3634,1380870075
38448,2318,1452043786
38448,7576,1382594253
38448,39717,1382783345
38448,1131,1383113815
38448,2051,1383889504
38448,5963,1383265899
38448,1463,1385640116
38448,15934,1383703400
38448,30684,1383703954
38448,947,1383705162
38448,9449,1384144352
38448,14094,1385621472
38448,20787,1385640041
38448,1946,1388410078
38448,1162,1386060317
38448,2305,1386061900
38448,1023,1386062079
38448,12705,1386137481
38448,5690,1452235763
38448,12357,1386878420
38448,824,1386898139
38448,36688,1405668735
38448,1106,1389094501
38448,1114,1389582087
38448,5101,1389685751
38448,6666,1389689434
38448,4721,1389690756
38448,402,1390786989
38448,44293,1394445439
38448,50265,1398980099
38448,1847,1399691408
38448,32389,1400603521
38448,3948,1402609123
38448,11211,1403261794
38448,2926,1403256009
38448,450,1403273605
38448,1056,1403278591
38448,317,1403345604
38448,3503,1405327056
38448,47796,1405399867
38448,15629,1408601859
38448,2954,1410947001
38448,5371,1409117857
38448,22971,1409268655
38448,828,1410966892
38448,14493,1410998626
38448,20507,1411241724
38448,391,1413408363
38448,1593,1413415662
38448,5740,1413509566
38448,55893,1413935187
38448,11054,1413938741
38448,6205,1415165030
38448,7031,1415954570
38448,3621,1419512037
38448,37059,1422053926
38448,2508,1422689506
38448,19276,1426577098
38448,11926,1427340611
38448,1358,1429335013
38448,23951,1430192961
38448,1096,1432876496
38448,2530,1432883558
38448,6427,1436224383
38448,25437,1440474687
38448,66607,1440476188
38448,4312,1450856385
38448,2622,1452243323
38448,37691,1453175218
2937,8430,1390133271
2937,1056,1390770690
2937,30790,1390764280
2937,9072,1390099097
2937,1176,1390718044
2937,5442,1390770347
2937,1946,1390779235
2937,28104,1390849531
2937,11100,1391142192
39742,4709,1316681424
39742,6506,1355602696
39742,5849,1326576890
39742,5952,1327044324
39742,450,1327040185
39742,7666,1330151968
39742,6666,1330153147
39742,49,1358129473
39742,2841,1340069042
39742,19949,1330306341
39742,6794,1355641445
39742,451,1334587900
39742,1437,1334625558
39742,10503,1339628263
39742,2926,1330166986
39742,25442,1362967005
39742,9694,1390980414
39742,4351,1390981417
39742,5498,1390996456
39742,15629,1391052177
39742,12107,1312845479
39742,5101,1321224987
39742,12757,1321217325
39742,2821,1355671692
39742,15934,1327027019
39742,406,1327040141
39742,290,1391139016
39742,16857,1330280104
39742,4177,1340059571
39742,1017,1334597921
39742,2349,1356906914
39742,20302,1356866861
39742,25358,1390979047
39742,4231,1390989751
39742,4614,1391015432
39742,7868,1391042284
39742,32022,1391056059
39742,2874,1398848492
39742,50846,1400272954
7534,6531,1280792866
7534,6579,1279032763
7534,102,1279035952
7534,4553,1279046832
7534,6316,1279075218
7534,9317,1292103158
7534,1532,1292106164
7534,5100,1293404588
7534,1465,1279018075
7534,6494,1381362154
35615,13265,1389854673
35615,38468,1389433200
35615,32985,1431301488
35615,394,1372527738
35615,1143,1374212762
35615,1409,1374209303
35615,297,1374269427
35615,391,1389406368
35615,13268,1389413692
35615,290,1389414743
23917,4874,1359263797
23917,17495,1375863120
23917,22975,1375914313
23917,16943,1351209095
23917,7460,1375914356
23917,13265,1394460391
23917,38468,1395535835
23917,21014,1409281479
26700,6506,1348424577
26700,14450,1353806951
26700,4231,1375231151
26700,801,1355357124
26700,18739,1381458141
26700,10366,1373746625
26700,38468,1378596988
26700,30412,1380180517
26700,38624,1380365791
26700,11142,1411582509
26700,12481,1419548572
26700,29283,1353812650
26700,29720,1355397949
26700,5542,1355422026
26700,3400,1380151812
26700,8430,1381482541
26700,56505,1411261197
26700,27513,1412432669
26700,4312,1448237147
26700,7076,1448365517
57428,4231,1408932506
57428,394,1411628350
57428,23291,1416568023
57428,4149,1416639985
57428,1898,1417459019
57428,13265,1408902044
57428,19276,1411907415
57428,14094,1411537124
57428,13972,1417376989
3787,250,1265339780
3787,3696,1265421639
3787,2954,1265488794
3787,3272,1267624880
3787,1622,1277877167
3787,8648,1293629682
3787,6827,1293651915
3787,17845,1328410921
3787,4572,1337180420
3787,4054,1337181037
3787,78,1348140363
3787,11025,1348143189
3787,6794,1348091587
3787,2926,1447553645
3787,26935,1366738438
3787,763,1265308932
3787,1437,1447710097
3787,3,1267670357
3787,8914,1292298737
3787,2530,1364001652
3787,3992,1328228313
3787,6481,1328237213
3787,1143,1339476808
3787,13552,1346898504
3787,290,1348096551
3787,45,1360289881
3787,14171,1360301951
8871,5903,1283198448
8871,7743,1305433811
8871,6101,1283180407
8871,5810,1283866002
8871,5442,1283886315
8871,1459,1305428136
8871,36814,1284577562
8871,136,1285664446
8871,6015,1285763270
8871,6518,1305023086
8871,12674,1305026384
8871,14807,1305028051
8871,1409,1305029033
8871,385,1305034997
8871,440,1305037766
8871,2530,1305046076
8871,6094,1305873290
8871,11540,1305080335
8871,11259,1305082694
8871,416,1305166930
8871,1131,1305435578
8871,5751,1305449454
8871,11142,1306380811
8871,2807,1306381045
8871,297,1306382350
8871,19949,1326523296
8871,22051,1335767369
8871,5340,1335808770
8871,766,1350098862
8871,45,1283178937
8871,1119,1283855573
8871,6085,1305427338
8871,3272,1283865769
8871,4556,1284408384
8871,290,1284956411
8871,321,1285591335
8871,2273,1285797587
8871,3402,1305601607
8871,3993,1305188942
8871,2233,1305430080
8871,9924,1305430064
8871,3462,1305436355
8871,3902,1305470831
8871,1149,1353645433
8871,3041,1364110900
8871,4832,1398227137
18116,35575,1317225683
18116,15247,1322786164
18116,2821,1348048435
18116,5690,1339627404
18116,20302,1343613239
18116,2481,1348009960
18116,10194,1367559410
18116,19367,1369627121
18116,4144,1412968111
18116,13265,1420482368
18116,6666,1322810378
18116,2083,1322808718
18116,2874,1336733756
18116,956,1361401026
18116,4177,1345838014
18116,1149,1354903296
18116,1017,1365317070
18116,10366,1367684672
18116,4333,1369405009
18116,4836,1369550067
18116,7311,1369551015
18116,1114,1371290654
18116,6986,1412888596
18116,1310,1412953597
18116,4428,1412897446
18116,391,1412902718
18116,14037,1418323155
18116,1688,1453421779
70313,11025,1433896801
70313,6094,1434076512
70313,62562,1455112301
70313,55893,1433893869
70313,3634,1433904544
70313,14915,1433905535
70313,31310,1433942272
12757,1985,1297586325
12757,605,1321048165
12757,5309,1321143090
12757,18086,1324084562
12757,6545,1324088201
12757,6316,1324201625
12757,6794,1324612021
12757,2821,1330919159
12757,13809,1331458528
12757,2051,1331542733
12757,15934,1324084683
12757,6698,1331499310
12757,20302,1331512624
12757,16049,1331562468
12757,17812,1331562337
12757,1587,1331549425
12757,15837,1331596459
12757,14230,1331599489
12757,763,1331769296
12757,15388,1331770083
12757,9417,1331770901
12757,4923,1331784441
12757,7666,1331930649
12757,1056,1345935889
12757,24442,1345958729
12757,10046,1354067233
12757,4144,1297577669
12757,25,1320991270
12757,3958,1320991795
12757,4008,1321296655
12757,344,1321140168
12757,2481,1321141425
12757,6666,1321142673
12757,3272,1321146590
12757,6506,1321161398
12757,1648,1324187020
12757,18503,1325374164
12757,9072,1330485620
12757,290,1354069918
12757,3324,1330489952
12757,451,1330878909
12757,3684,1331414226
12757,8857,1331428087
12757,3402,1331467168
12757,39082,1354093960
23232,23291,1368827831
23232,28104,1368827849
23232,6460,1378527301
23232,22989,1384993950
23232,3041,1385588679
23232,4312,1425742536
23232,11142,1335480320
23232,1463,1349898683
23232,10251,1349907871
23232,14094,1389152476
23232,15934,1378497160
23232,2954,1425682791
5144,1478,1270515879
5144,4040,1270580021
5144,3811,1270580137
5144,451,1273689989
5144,9310,1314196650
5144,1047,1270516552
5144,454,1392937607
5144,28104,1402458954
48826,297,1410835807
48826,11765,1419051453
48826,11926,1395995255
48826,11919,1410586148
48826,7710,1410828999
48826,3684,1418996846
48826,12705,1420957560
48826,3621,1445241783
15124,2720,1330118385
15124,13268,1330125695
15124,3753,1330281433
15124,5101,1330298158
15124,2841,1331251422
15124,6794,1331244234
15124,4144,1385418129
15124,2868,1353876673
15124,4428,1383608276
15124,7845,1365102942
15124,10076,1365558110
15124,16702,1330123148
15124,5094,1331508897
15124,17308,1365533154
15124,4696,1365118190
15124,10333,1365500706
15124,7763,1365502951
15124,13265,1365529423
15124,29992,1385417306
15124,3847,1411610229
15124,8621,1425949897
519,360,1255817675
519,332,1255901501
519,1,1314646863
519,349,1256072721
519,65,1256402637
519,788,1256249968
519,943,1310581962
519,1149,1272678784
519,2083,1402139994
519,397,1271112923
519,2349,1272058529
519,4721,1352124795
519,4149,1271360159
519,1985,1272140806
519,3927,1272491720
519,2757,1271871596
519,5197,1272458931
519,1784,1272729163
519,10076,1320456305
519,9919,1294323392
519,11765,1334524977
519,3709,1368788402
519,13265,1433414180
519,11395,1338845445
519,14514,1383852713
519,2308,1306520865
519,7845,1306172533
519,4800,1306254310
519,10930,1306770945
519,344,1339756697
519,4333,1413378789
519,15587,1308149577
519,32,1383921058
519,12668,1308344116
519,4794,1308685563
519,15606,1309306025
519,5482,1370365472
519,450,1316002137
519,9317,1431653675
519,5952,1309882773
519,4707,1374529577
519,297,1365592002
519,4096,1452778511
519,5756,1313367325
519,11398,1313615618
519,9658,1314540205
519,12402,1314807544
519,5101,1427198609
519,16857,1316037234
519,14854,1316405206
519,1107,1336087710
519,132,1316560287
519,18000,1342900687
519,18380,1318215729
