x,y,t
846,84,1393977600
48,84,1372291200
730,84,1360195200
1078,84,1369180800
394,84,1352851200
226,84,1351555200
573,84,1364601600
771,84,1363651200
1161,84,1351209600
1095,84,1352419200
404,84,1351382400
782,84,1367971200
864,84,1351641600
605,84,1353801600
96,84,1351468800
1046,84,1364256000
174,84,1368921600
896,84,1381881600
971,84,1351555200
650,84,1357516800
238,84,1372896000
47,84,1360540800
451,84,1371254400
315,84,1352246400
381,84,1368748800
344,84,1374105600
496,84,1360627200
1033,84,1371340800
1027,84,1352246400
221,84,1383177600
1220,84,1388361600
56,84,1351555200
697,84,1351468800
252,84,1353801600
634,84,1359849600
318,84,1351209600
883,84,1355184000
1219,84,1365379200
501,84,1373500800
970,84,1367625600
740,84,1371168000
300,84,1354924800
992,84,1352419200
347,84,1385164800
214,84,1352851200
543,84,1369526400
502,84,1373500800
1234,84,1388793600
928,84,1355356800
865,84,1374796800
665,84,1371254400
67,84,1362268800
1069,84,1353715200
721,84,1381795200
829,84,1374710400
968,84,1379808000
572,84,1378080000
139,84,1353974400
947,84,1362096000
197,84,1351641600
62,84,1396224000
218,84,1371254400
1020,84,1352073600
522,84,1355270400
384,84,1365292800
790,84,1374796800
161,748,1363910400
1045,748,1368057600
256,748,1349913600
1221,748,1363910400
1230,748,1352764800
1049,748,1372809600
994,748,1348444800
322,748,1374364800
997,748,1355961600
535,748,1378512000
959,748,1384128000
1273,748,1352332800
178,748,1358380800
373,748,1365120000
700,748,1352160000
1157,748,1349481600
662,748,1352764800
771,748,1361577600
1161,748,1349740800
605,748,1352592000
896,748,1377820800
751,748,1363910400
971,748,1350604800
595,748,1360454400
621,748,1397088000
344,748,1374105600
1200,748,1355011200
500,748,1364688000
252,748,1361491200
1039,748,1393372800
746,748,1364860800
688,748,1382572800
928,748,1368748800
481,748,1350259200
67,748,1363564800
1069,748,1350259200
801,748,1355702400
1059,748,1366329600
176,748,1363132800
49,748,1365033600
1020,748,1348876800
999,765,1362268800
625,765,1394841600
289,765,1373500800
25,765,1367452800
40,765,1369872000
1083,765,1367280000
1060,765,1359331200
687,765,1384128000
282,765,1356652800
1103,765,1358899200
1232,765,1367193600
229,765,1374278400
1032,765,1385942400
819,765,1385769600
475,765,1361232000
1203,765,1355529600
268,765,1355184000
859,765,1366588800
994,765,1353024000
691,765,1367884800
80,765,1365033600
436,765,1355270400
997,765,1356480000
1065,765,1353110400
402,765,1368662400
844,765,1385769600
474,765,1368576000
527,765,1392595200
1062,765,1367884800
951,765,1357430400
1163,765,1392163200
988,765,1360454400
1084,765,1354147200
169,765,1356825600
212,765,1404604800
1218,765,1359244800
513,765,1366848000
1137,765,1358985600
297,765,1369699200
1157,765,1353888000
372,765,1361750400
1169,765,1368662400
1162,765,1361664000
618,765,1378080000
573,765,1358640000
1044,765,1365638400
456,765,1387584000
495,765,1353024000
190,765,1372032000
334,765,1375056000
346,765,1371513600
404,765,1353456000
804,765,1367020800
842,765,1369353600
588,765,1379548800
173,765,1365984000
184,765,1367884800
96,765,1353283200
239,765,1356998400
431,765,1357430400
559,765,1355097600
636,765,1365552000
562,765,1394496000
971,765,1354579200
12,765,1367539200
692,765,1369958400
621,765,1397088000
315,765,1353801600
22,765,1359417600
1171,765,1366675200
332,765,1353283200
719,765,1365638400
936,765,1359331200
358,765,1395532800
1033,765,1365292800
857,765,1373846400
823,765,1397692800
697,765,1353283200
541,765,1357257600
252,765,1353110400
880,765,1359072000
441,765,1355356800
1048,765,1360800000
405,765,1354665600
883,765,1354752000
746,765,1355184000
752,765,1354147200
443,765,1388534400
414,765,1384128000
740,765,1368403200
874,765,1390435200
594,765,1367107200
413,765,1393113600
982,765,1354406400
726,765,1359072000
1216,765,1369008000
922,765,1385856000
1264,765,1366761600
1053,765,1372377600
729,765,1364428800
992,765,1353628800
276,765,1381622400
1133,765,1365033600
130,765,1365984000
665,765,1364947200
672,765,1353628800
73,765,1354579200
1174,765,1356566400
580,765,1377820800
419,765,1356566400
1069,765,1353110400
581,765,1356825600
935,765,1367971200
370,765,1354665600
390,765,1370649600
542,765,1357430400
188,765,1356480000
369,765,1379462400
572,765,1367884800
139,765,1361664000
1283,765,1390262400
659,765,1358553600
201,765,1397347200
424,765,1373155200
1199,765,1365638400
176,765,1354060800
993,765,1370131200
623,765,1358812800
708,765,1382572800
1276,765,1369785600
1070,765,1353369600
720,765,1361491200
1020,765,1353283200
522,765,1354665600
584,765,1358553600
417,765,1398384000
540,765,1362096000
1107,765,1363996800
2,765,1373414400
167,765,1354060800
403,765,1360713600
768,1040,1383696000
774,1040,1397520000
1045,1040,1372291200
727,1040,1354147200
1064,1040,1373500800
932,1040,1373155200
915,1040,1355529600
322,1040,1374278400
447,1040,1366070400
1191,1040,1373241600
800,1040,1358899200
91,1040,1350950400
833,1040,1372464000
1179,1040,1358553600
988,1040,1374105600
1084,1040,1351814400
297,1040,1372118400
1157,1040,1352160000
730,1040,1357948800
394,1040,1351987200
71,1040,1397606400
777,1040,1394928000
1259,1040,1374537600
1161,1040,1351209600
186,1040,1351555200
495,1040,1350777600
404,1040,1351036800
804,1040,1378512000
971,1040,1353196800
1114,1040,1371513600
692,1040,1375142400
938,1040,1404950400
966,1040,1351036800
1200,1040,1350864000
761,1040,1397433600
919,1040,1371513600
634,1040,1354924800
967,1040,1388275200
726,1040,1356220800
1227,1040,1371340800
33,1040,1364428800
865,1040,1381622400
1174,1040,1356566400
370,1040,1395187200
781,1040,1362614400
947,1040,1362096000
871,1040,1374105600
191,1040,1372377600
522,1040,1361577600
289,760,1390435200
763,760,1357171200
810,760,1366329600
360,760,1359072000
826,760,1356307200
1150,760,1362700800
1103,760,1354579200
1064,760,1360281600
1122,760,1357430400
600,760,1362182400
140,760,1353888000
159,760,1366934400
800,760,1370995200
1218,760,1355011200
372,760,1366761600
48,760,1379030400
662,760,1357516800
1044,760,1353283200
1214,760,1355875200
336,760,1397260800
751,760,1355529600
46,760,1362614400
238,760,1367193600
136,760,1358812800
332,760,1358467200
598,760,1356220800
1097,760,1358553600
221,760,1392595200
557,760,1377648000
28,760,1355788800
405,760,1355184000
1106,760,1359158400
477,760,1369008000
245,760,1356998400
740,760,1374278400
982,760,1356739200
78,760,1361750400
1264,760,1378080000
543,760,1350086400
192,760,1376784000
1071,760,1359331200
672,760,1358380800
1174,760,1366416000
269,760,1376956800
62,760,1367798400
218,760,1365811200
522,760,1353801600
435,760,1354579200
578,1126,1353456000
582,1126,1358640000
723,1126,1364083200
282,1126,1366675200
679,1126,1356307200
1060,1126,1359331200
1086,1126,1370217600
469,1126,1360540800
76,1126,1354060800
1232,1126,1358035200
66,1126,1363132800
256,1126,1351900800
1221,1126,1367625600
819,1126,1352505600
268,1126,1354924800
133,1126,1358640000
1147,1126,1355011200
497,1126,1356220800
994,1126,1351814400
691,1126,1366329600
74,1126,1391212800
911,1126,1363737600
80,1126,1365465600
986,1126,1355529600
240,1126,1357689600
436,1126,1356912000
1112,1126,1379376000
997,1126,1355961600
959,1126,1384560000
643,1126,1371513600
237,1126,1401148800
1125,1126,1391990400
474,1126,1365292800
1062,1126,1356134400
951,1126,1357430400
91,1126,1352678400
389,1126,1353715200
473,1126,1396137600
212,1126,1362787200
1218,1126,1353542400
178,1126,1353456000
255,1126,1353283200
297,1126,1365292800
138,1126,1352678400
825,1126,1352764800
662,1126,1356566400
553,1126,1365292800
280,1126,1354665600
468,1126,1366675200
965,1126,1383436800
156,1126,1359763200
1161,1126,1352073600
639,1126,1358812800
306,1126,1357084800
495,1126,1352160000
190,1126,1372032000
1241,1126,1375833600
404,1126,1355011200
804,1126,1366070400
782,1126,1368144000
79,1126,1352764800
605,1126,1353456000
588,1126,1359158400
173,1126,1364169600
96,1126,1352851200
896,1126,1360800000
636,1126,1365984000
971,1126,1353283200
141,1126,1357948800
650,1126,1352160000
238,1126,1361491200
1120,1126,1359504000
299,1126,1395619200
432,1126,1364515200
332,1126,1360022400
719,1126,1369526400
936,1126,1352937600
930,1126,1357603200
344,1126,1374105600
94,1126,1359072000
1097,1126,1355702400
496,1126,1361059200
56,1126,1351814400
697,1126,1351814400
302,1126,1360022400
252,1126,1352160000
634,1126,1354924800
883,1126,1353369600
1219,1126,1367452800
501,1126,1366329600
594,1126,1358121600
265,1126,1375401600
16,1126,1357948800
728,1126,1365033600
982,1126,1354579200
483,1126,1360281600
482,1126,1403308800
976,1126,1352937600
703,1126,1391990400
599,1126,1354060800
629,1126,1358294400
1165,1126,1353628800
1058,1126,1352851200
356,1126,1351987200
347,1126,1385164800
276,1126,1381622400
688,1126,1401840000
333,1126,1352246400
928,1126,1355356800
130,1126,1374278400
838,1126,1352592000
63,1126,1359072000
672,1126,1354579200
488,1126,1352419200
1069,1126,1352937600
882,1126,1359504000
542,1126,1387065600
515,1126,1360454400
391,1126,1357948800
987,1126,1359849600
1146,1126,1352851200
549,1126,1361750400
517,1126,1358553600
947,1126,1362096000
366,1126,1366070400
852,1126,1354665600
1274,1126,1361232000
659,1126,1367798400
424,1126,1358380800
170,1126,1362787200
176,1126,1353542400
993,1126,1385164800
623,1126,1359936000
1070,1126,1351728000
251,1126,1360368000
522,1126,1353801600
584,1126,1358553600
540,1126,1358640000
1107,1126,1363996800
384,1126,1368748800
232,1126,1360972800
763,579,1358553600
689,579,1381017600
240,579,1359504000
1112,579,1380067200
140,579,1354924800
798,579,1371513600
91,579,1360281600
1163,579,1354492800
255,579,1354665600
1157,579,1354752000
173,579,1364169600
253,579,1358467200
559,579,1355097600
971,579,1353974400
141,579,1360540800
136,579,1358208000
22,579,1354838400
966,579,1355011200
857,579,1373846400
1200,579,1354924800
56,579,1354924800
252,579,1354579200
405,579,1355616000
477,579,1386201600
952,579,1355356800
293,579,1356912000
982,579,1361318400
726,579,1363046400
367,579,1361404800
276,579,1354147200
602,579,1355529600
73,579,1367280000
1069,579,1355184000
566,579,1365206400
515,579,1360454400
507,579,1356480000
191,579,1364947200
586,579,1358294400
1070,579,1355443200
540,579,1361145600
582,1229,1362528000
768,1229,1376438400
826,1229,1384732800
776,1229,1366502400
69,1229,1364515200
360,1229,1357171200
168,1229,1366934400
1267,1229,1366156800
77,1229,1362787200
994,1229,1355702400
997,1229,1357084800
1066,1229,1381622400
140,1229,1356048000
492,1229,1376784000
91,1229,1357862400
178,1229,1357430400
297,1229,1367107200
648,1229,1404604800
1131,1229,1355529600
372,1229,1361836800
138,1229,1355961600
1169,1229,1373760000
825,1229,1356048000
1162,1229,1378598400
504,1229,1359072000
1044,1229,1366416000
334,1229,1395619200
404,1229,1355529600
336,1229,1363046400
864,1229,1367539200
605,1229,1355702400
173,1229,1362528000
961,1229,1383350400
896,1229,1401235200
744,1229,1394236800
1279,1229,1398297600
415,1229,1395964800
621,1229,1401148800
805,1229,1375315200
22,1229,1356912000
966,1229,1355529600
719,1229,1374969600
558,1229,1359072000
407,1229,1398643200
919,1229,1356652800
252,1229,1364774400
182,1229,1364083200
880,1229,1368489600
38,1229,1363651200
393,1229,1374624000
726,1229,1366848000
482,1229,1357171200
276,1229,1356739200
1133,1229,1367193600
1174,1229,1397433600
1069,1229,1361836800
370,1229,1356220800
829,1229,1357171200
188,1229,1398643200
716,1229,1366502400
1180,1229,1356739200
1116,1229,1379635200
366,1229,1378339200
659,1229,1400716800
993,1229,1376784000
623,1229,1356825600
1070,1229,1355788800
522,1229,1357689600
584,1229,1376870400
540,1229,1361145600
321,1229,1388880000
167,1229,1363651200
161,942,1349049600
70,942,1369180800
133,942,1367020800
87,942,1357862400
1122,942,1364342400
322,942,1391126400
402,942,1358121600
959,942,1384560000
1163,942,1355270400
1218,942,1354579200
1162,942,1371081600
771,942,1356480000
1161,942,1368921600
404,942,1360022400
79,942,1355097600
605,942,1355270400
588,942,1353628800
173,942,1365984000
559,942,1357516800
636,942,1365552000
971,942,1355443200
1136,942,1357171200
432,942,1357689600
22,942,1359244800
919,942,1358380800
697,942,1349913600
956,942,1368921600
658,942,1349308800
1219,942,1356825600
594,942,1368921600
393,942,1368835200
16,942,1357257600
982,942,1355616000
599,942,1358726400
1213,942,1356480000
580,942,1367193600
1069,942,1356393600
852,942,1357344000
977,942,1370131200
1070,942,1353369600
522,942,1358121600
584,942,1358553600
232,942,1373068800
1045,467,1372809600
727,467,1344470400
819,467,1363564800
375,467,1368489600
1192,467,1395964800
87,467,1357257600
440,467,1351728000
476,467,1373068800
994,467,1349740800
316,467,1371686400
322,467,1389484800
447,467,1361232000
997,467,1356393600
1123,467,1366675200
1198,467,1362700800
959,467,1382918400
10,467,1344038400
1131,467,1354579200
372,467,1363910400
662,467,1344816000
1089,467,1388275200
1145,467,1351900800
667,467,1371600000
96,467,1349740800
431,467,1357430400
896,467,1360800000
759,467,1373241600
523,467,1371427200
315,467,1350172800
1027,467,1347840000
338,467,1343606400
1166,467,1360972800
202,467,1356825600
405,467,1347667200
629,467,1354233600
1071,467,1344816000
329,467,1347321600
672,467,1346976000
419,467,1353369600
515,467,1361145600
549,467,1356307200
947,467,1362096000
852,467,1350864000
98,467,1345420800
201,467,1372032000
871,467,1383696000
522,467,1350950400
1045,713,1372896000
727,713,1350518400
400,713,1386115200
819,713,1385078400
375,713,1368489600
1192,713,1395964800
87,713,1357344000
440,713,1351814400
476,713,1373068800
89,713,1378512000
994,713,1349740800
316,713,1371772800
322,713,1389484800
447,713,1361232000
997,713,1356393600
1123,713,1366848000
1198,713,1363046400
959,713,1382918400
10,713,1349740800
216,713,1369440000
1131,713,1354579200
372,713,1363910400
662,713,1349654400
937,713,1358640000
96,713,1350000000
896,713,1360800000
759,713,1373241600
523,713,1371513600
315,713,1350172800
1027,713,1356825600
1166,713,1361059200
629,713,1354233600
838,713,1349481600
1071,713,1349654400
329,713,1349827200
580,713,1377734400
419,713,1353369600
549,713,1356307200
947,713,1361318400
98,713,1349654400
201,713,1372118400
871,713,1383782400
1070,713,1352246400
522,713,1351036800
999,743,1358380800
147,743,1364947200
289,743,1398643200
723,743,1354924800
11,743,1386028800
1103,743,1357257600
1032,743,1366588800
66,743,1358553600
132,743,1356998400
400,743,1386115200
258,743,1387929600
268,743,1354233600
1230,743,1355961600
1267,743,1357344000
691,743,1363564800
1065,743,1357257600
131,743,1363478400
959,743,1384128000
702,743,1361145600
495,743,1354492800
1231,743,1400112000
914,743,1360281600
406,743,1361491200
1136,743,1355097600
1120,743,1361577600
936,743,1360454400
344,743,1374105600
1027,743,1357603200
1200,743,1356825600
827,743,1354838400
697,743,1355270400
28,743,1355184000
318,743,1354665600
594,743,1360886400
300,743,1355529600
1264,743,1357862400
750,743,1359936000
992,743,1354320000
130,743,1365984000
1266,743,1381708800
206,743,1388188800
146,743,1356912000
672,743,1355702400
419,743,1354492800
1069,743,1354752000
370,743,1354320000
566,743,1380499200
995,743,1378252800
197,743,1354579200
704,743,1355875200
707,743,1397606400
170,743,1354492800
657,743,1383264000
417,743,1360108800
540,743,1361145600
210,1113,1378339200
981,1113,1358380800
723,1113,1355097600
768,1113,1384473600
204,1113,1373155200
469,1113,1363651200
31,1113,1364860800
776,1113,1373673600
161,1113,1366243200
679,1113,1356307200
76,1113,1358467200
727,1113,1352851200
112,1113,1354492800
66,1113,1352678400
859,1113,1352332800
133,1113,1357257600
168,1113,1366934400
1267,1113,1386806400
994,1113,1352246400
911,1113,1368057600
749,1113,1396051200
447,1113,1356566400
436,1113,1355875200
1112,1113,1380067200
1123,1113,1374278400
150,1113,1389225600
722,1113,1357516800
10,1113,1353024000
1275,1113,1374105600
577,1113,1375920000
474,1113,1361318400
897,1113,1382313600
389,1113,1354924800
1084,1113,1363910400
1218,1113,1354924800
513,1113,1360972800
1131,1113,1355097600
372,1113,1390176000
107,1113,1364169600
591,1113,1369180800
825,1113,1353196800
937,1113,1399248000
226,1113,1357257600
667,1113,1402185600
965,1113,1380672000
1161,1113,1353888000
639,1113,1374192000
186,1113,1351555200
306,1113,1357257600
1098,1113,1375228800
1241,1113,1375833600
79,1113,1358553600
605,1113,1353628800
173,1113,1365984000
283,1113,1358467200
650,1113,1352160000
47,1113,1359331200
136,1113,1365206400
692,1113,1376352000
1120,1113,1359504000
432,1113,1385856000
936,1113,1352505600
344,1113,1374105600
496,1113,1365897600
1027,1113,1357603200
1200,1113,1352764800
1166,1113,1359417600
1048,1113,1360108800
199,1113,1358726400
634,1113,1354924800
318,1113,1354838400
883,1113,1372118400
740,1113,1373241600
300,1113,1355529600
726,1113,1362441600
483,1113,1361923200
482,1113,1357516800
629,1113,1353974400
1165,1113,1402704000
750,1113,1352937600
992,1113,1351296000
954,1113,1354060800
838,1113,1353801600
665,1113,1365033600
1071,1113,1359936000
146,1113,1356912000
67,1113,1375315200
73,1113,1354579200
1174,1113,1356566400
818,1113,1353110400
135,1113,1359158400
781,1113,1362268800
1223,1113,1359158400
716,1113,1373414400
391,1113,1355616000
1019,1113,1375574400
683,1113,1366416000
995,1113,1371513600
649,1113,1378857600
947,1113,1361145600
366,1113,1365638400
1236,1113,1352592000
170,1113,1374364800
1189,1113,1351987200
522,1113,1354838400
167,1113,1353283200
25,681,1385251200
1056,681,1356825600
360,681,1353542400
776,681,1374278400
768,681,1384646400
689,681,1383955200
727,681,1353024000
66,681,1354838400
832,681,1401667200
375,681,1367798400
1192,681,1393286400
873,681,1398988800
932,681,1358035200
705,681,1388966400
89,681,1392336000
994,681,1352764800
316,681,1355529600
691,681,1401062400
913,681,1354320000
447,681,1363046400
10,681,1356220800
800,681,1383609600
1062,681,1388966400
1163,681,1394841600
1140,681,1363478400
510,681,1354233600
505,681,1359417600
355,681,1402963200
373,681,1358467200
839,681,1403049600
700,681,1354320000
591,681,1382227200
662,681,1354492800
226,681,1355356800
1145,681,1388793600
777,681,1389830400
1259,681,1378166400
1228,681,1361664000
667,681,1376697600
1196,681,1360627200
786,681,1384560000
1241,681,1381017600
676,681,1355529600
694,681,1391126400
1018,681,1364688000
431,681,1357430400
283,681,1391385600
238,681,1396137600
938,681,1384300800
930,681,1388448000
919,681,1356480000
870,681,1388448000
376,681,1392854400
405,681,1354752000
1039,681,1382918400
38,681,1384300800
414,681,1388534400
413,681,1392336000
1053,681,1387238400
511,681,1391558400
1174,681,1378425600
135,681,1361404800
391,681,1356220800
516,681,1384473600
683,681,1369699200
947,681,1360195200
659,681,1393027200
869,681,1390780800
176,681,1352073600
191,681,1359244800
708,681,1391904000
1036,681,1392595200
720,681,1400198400
384,681,1357776000
578,1160,1375315200
999,1160,1362268800
241,1160,1381190400
1064,1160,1373760000
953,1160,1380240000
1154,1160,1390003200
1192,1160,1389916800
932,1160,1368576000
313,1160,1362873600
800,1160,1365724800
1163,1160,1389484800
792,1160,1369353600
839,1160,1385424000
700,1160,1357430400
1169,1160,1399248000
1078,1160,1380499200
825,1160,1378857600
937,1160,1362182400
1145,1160,1372550400
1196,1160,1360886400
1095,1160,1367452800
552,1160,1397001600
789,1160,1368748800
184,1160,1384387200
253,1160,1368921600
1197,1160,1370649600
523,1160,1376006400
332,1160,1369267200
719,1160,1374969600
1132,1160,1372636800
90,1160,1392940800
285,1160,1369526400
874,1160,1389225600
300,1160,1382227200
1264,1160,1374969600
665,1160,1380240000
829,1160,1387152000
139,1160,1362614400
1283,1160,1378425600
659,1160,1375315200
424,1160,1402790400
869,1160,1401926400
1189,1160,1374019200
378,1160,1389225600
582,996,1355961600
76,996,1352505600
282,996,1352505600
727,996,1351555200
1064,996,1358380800
66,996,1353715200
915,996,1355529600
497,996,1363737600
994,996,1348444800
691,996,1401062400
313,996,1362873600
436,996,1361491200
1112,996,1380412800
722,996,1357516800
474,996,1357257600
389,996,1358812800
1179,996,1358553600
1273,996,1348358400
1137,996,1358208000
1131,996,1358899200
138,996,1348358400
1259,996,1361750400
1161,996,1352246400
1214,996,1354924800
864,996,1346803200
605,996,1346803200
173,996,1353369600
431,996,1350691200
238,996,1377734400
1220,996,1399593600
919,996,1356480000
405,996,1357257600
1039,996,1404172800
740,996,1385251200
393,996,1370563200
661,996,1361836800
482,996,1355097600
78,996,1366156800
341,996,1378080000
992,996,1348790400
1174,996,1356566400
487,996,1399593600
1024,996,1357603200
549,996,1356307200
139,996,1358812800
1088,996,1355184000
191,996,1346889600
251,996,1362700800
522,996,1355616000
735,996,1358467200
582,455,1357516800
555,455,1400976000
241,455,1369699200
469,455,1381104000
360,455,1359244800
282,455,1352505600
69,455,1362873600
776,455,1366588800
1103,455,1355270400
1086,455,1370217600
568,455,1396051200
112,455,1354147200
66,455,1353542400
819,455,1385683200
898,455,1400284800
1230,455,1352764800
120,455,1378252800
1192,455,1395964800
399,455,1396310400
476,455,1365638400
1147,455,1386201600
497,455,1365206400
994,455,1353196800
322,455,1369180800
234,455,1352937600
240,455,1356134400
1065,455,1357257600
698,455,1394668800
150,455,1380499200
140,455,1354320000
535,455,1380153600
959,455,1397433600
10,455,1357430400
518,455,1380585600
1125,455,1398038400
474,455,1358121600
102,455,1366934400
527,455,1391472000
1062,455,1361750400
951,455,1358726400
91,455,1354492800
389,455,1380067200
1084,455,1366243200
700,455,1365206400
255,455,1352678400
297,455,1366761600
107,455,1365897600
825,455,1352851200
662,455,1353369600
273,455,1373068800
226,455,1352505600
1089,455,1381536000
553,455,1363305600
965,455,1380931200
702,455,1363046400
901,455,1362614400
156,455,1360195200
639,455,1358208000
1196,455,1362528000
552,455,1402444800
190,455,1371081600
1241,455,1375833600
404,455,1353715200
893,455,1353628800
842,455,1395878400
173,455,1363910400
184,455,1369008000
96,455,1352592000
239,455,1358208000
559,455,1361318400
283,455,1363046400
60,455,1381104000
523,455,1367884800
971,455,1353888000
46,455,1358380800
238,455,1357689600
1173,455,1394668800
1120,455,1359504000
315,455,1353024000
432,455,1360540800
22,455,1357689600
558,455,1358899200
358,455,1399680000
876,455,1400112000
1027,455,1357603200
1132,455,1403308800
90,455,1400457600
221,455,1379116800
37,455,1371168000
796,455,1367280000
56,455,1352678400
956,455,1357171200
624,455,1358380800
302,455,1361232000
1106,455,1360022400
1260,455,1385510400
755,455,1367625600
752,455,1362873600
1038,455,1395792000
601,455,1360108800
740,455,1367107200
671,455,1396310400
393,455,1367712000
265,455,1379980800
16,455,1357257600
728,455,1365724800
982,455,1353628800
726,455,1362268800
483,455,1360713600
661,455,1368403200
482,455,1403308800
976,455,1354579200
78,455,1358640000
922,455,1385856000
629,455,1359504000
1264,455,1361836800
1165,455,1352764800
43,455,1358035200
729,455,1370217600
654,455,1375056000
276,455,1381622400
964,455,1391558400
1210,455,1376956800
130,455,1365984000
206,455,1362873600
1071,455,1357689600
185,455,1371945600
1209,455,1358380800
1174,455,1362182400
781,455,1394928000
188,455,1357430400
987,455,1359849600
975,455,1374624000
1146,455,1354838400
1180,455,1357776000
129,455,1368835200
281,455,1361145600
517,455,1365897600
995,455,1381104000
197,455,1352678400
707,455,1394928000
62,455,1398729600
170,455,1379635200
993,455,1373414400
657,455,1366848000
1070,455,1352937600
218,455,1373760000
1253,455,1399852800
522,455,1354492800
584,455,1358553600
384,455,1366070400
167,455,1352592000
578,924,1358985600
31,924,1363392000
453,924,1362787200
69,924,1365552000
268,924,1355097600
859,924,1362700800
994,924,1354320000
322,924,1375488000
305,924,1355097600
913,924,1361059200
436,924,1355356800
959,924,1383436800
216,924,1365897600
1084,924,1354665600
178,924,1360368000
937,924,1378252800
71,924,1390521600
777,924,1399420800
771,924,1362009600
702,924,1363046400
1161,924,1353974400
639,924,1354752000
306,924,1357257600
885,924,1360195200
896,924,1368316800
1114,924,1367712000
315,924,1354924800
30,924,1401667200
936,924,1358899200
923,924,1370217600
1200,924,1355097600
441,924,1380499200
1048,924,1377043200
405,924,1354320000
318,924,1355788800
16,924,1357257600
661,924,1366934400
1281,924,1377734400
146,924,1356912000
487,924,1399593600
515,924,1361145600
944,924,1384905600
366,924,1404086400
218,924,1371254400
330,924,1353888000
660,856,1378857600
582,856,1402099200
763,856,1357603200
774,856,1393891200
1232,856,1366156800
31,856,1364688000
453,856,1364083200
679,856,1356307200
66,856,1355097600
400,856,1368921600
1221,856,1363910400
375,856,1374969600
873,856,1398988800
133,856,1354579200
149,856,1378771200
986,856,1353628800
913,856,1358467200
436,856,1357084800
1112,856,1380067200
722,856,1357516800
159,856,1370649600
959,856,1384128000
10,856,1357344000
643,856,1378425600
474,856,1388707200
800,856,1371600000
1062,856,1374105600
951,856,1357430400
389,856,1354579200
473,856,1358553600
641,856,1361232000
212,856,1362787200
846,856,1401840000
48,856,1377993600
1169,856,1389916800
825,856,1353801600
1259,856,1355356800
965,856,1383782400
1161,856,1351209600
1196,856,1362441600
190,856,1372032000
914,856,1356220800
789,856,1362960000
791,856,1376265600
173,856,1364169600
96,856,1353283200
431,856,1357430400
556,856,1388880000
971,856,1369612800
650,856,1354838400
238,856,1358121600
47,856,1356480000
315,856,1362268800
432,856,1357084800
332,856,1393113600
344,856,1356652800
94,856,1361145600
496,856,1377993600
906,856,1376956800
37,856,1358121600
697,856,1353888000
302,856,1358985600
739,856,1361404800
405,856,1354579200
883,856,1354665600
952,856,1352678400
601,856,1355270400
265,856,1380585600
482,856,1355184000
599,856,1355529600
383,856,1357603200
629,856,1356480000
1264,856,1361145600
1165,856,1366675200
214,856,1353888000
543,856,1357689600
770,856,1374537600
954,856,1354233600
481,856,1388620800
838,856,1353196800
1281,856,1385164800
1071,856,1354147200
1213,856,1380844800
67,856,1375228800
1174,856,1356566400
515,856,1361145600
1139,856,1378512000
987,856,1364428800
572,856,1357862400
1116,856,1375315200
947,856,1360195200
62,856,1359072000
98,856,1355875200
201,856,1376611200
251,856,1362700800
218,856,1367971200
236,856,1373846400
622,856,1359590400
790,856,1374883200
660,1193,1370390400
582,1193,1358294400
23,1193,1359849600
723,1193,1357948800
45,1193,1359331200
689,1193,1388275200
1103,1193,1357689600
66,1193,1359936000
256,1193,1357689600
1221,1193,1363910400
475,1193,1358121600
859,1193,1359936000
120,1193,1375056000
87,1193,1358467200
994,1193,1357948800
913,1193,1359936000
1152,1193,1357776000
478,1193,1368835200
152,1193,1365811200
510,1193,1357862400
988,1193,1364947200
505,1193,1358380800
1084,1193,1358035200
1218,1193,1358640000
178,1193,1358553600
297,1193,1392249600
48,1193,1371686400
591,1193,1381622400
825,1193,1363046400
1162,1193,1362873600
1145,1193,1372636800
1250,1193,1371600000
173,1193,1363910400
253,1193,1359417600
96,1193,1357776000
239,1193,1357862400
523,1193,1367280000
595,1193,1357689600
692,1193,1383264000
621,1193,1358553600
558,1193,1358380800
923,1193,1369958400
1132,1193,1372723200
919,1193,1371513600
182,1193,1361318400
28,1193,1357948800
441,1193,1357776000
634,1193,1359849600
318,1193,1359590400
746,1193,1358380800
583,1193,1372291200
671,1193,1400976000
482,1193,1358294400
1216,1193,1390176000
78,1193,1359504000
629,1193,1361577600
347,1193,1394323200
276,1193,1360972800
214,1193,1357948800
954,1193,1359849600
130,1193,1365984000
948,1193,1359936000
1174,1193,1366416000
488,1193,1357689600
1069,1193,1358467200
18,1193,1361577600
188,1193,1392508800
888,1193,1372032000
517,1193,1357776000
1116,1193,1363132800
947,1193,1361145600
366,1193,1367539200
170,1193,1360195200
623,1193,1360540800
586,1193,1357948800
1070,1193,1358294400
251,1193,1362700800
330,1193,1360195200
522,1193,1358121600
584,1193,1400198400
907,1193,1390348800
167,1193,1358035200
232,1193,1357862400
689,411,1402012800
679,411,1355011200
282,411,1356652800
76,411,1356048000
66,411,1354579200
400,411,1386115200
475,411,1358121600
87,411,1355184000
440,411,1354838400
322,411,1373500800
305,411,1354406400
1047,411,1388361600
872,411,1354492800
313,411,1362873600
447,411,1363737600
722,411,1357516800
959,411,1384560000
666,411,1355702400
152,411,1363132800
91,411,1354838400
389,411,1356134400
1179,411,1358553600
510,411,1354838400
1273,411,1354406400
178,411,1358035200
1137,411,1356307200
839,411,1392595200
